title,news,index,url
"Hezbollah hits Israel with deadliest attack in months-long conflict, IDF says, raising fears of escalation",fox,46,https://www.foxnews.com/world/hezbollah-hits-israel-deadliest-attack-months-long-conflict-idf-says-raising-fears-escalation.print
9 best wide toe box shoes for a more comfortable fit,nbc,3517,https://www.nbcnews.com/select/shopping/best-wide-toe-box-shoes-rcna141116
New report warns bloodthirsty Venezuelan gang's footprint will remain in US ‘for decades',fox,991,https://www.foxnews.com/politics/new-report-warns-bloodthirsty-venezuelan-gangs-footprint-remain-us-for-decades
Pennsylvania mother and son both born with rare genetic disease: 'Closer because of this',fox,876,https://www.foxnews.com/lifestyle/pennsylvania-mother-son-both-born-rare-genetic-disease-closer-this
"FOX News Media proposes second Harris-Trump debate moderated by Martha MacCallum, Bret Baier",fox,773,https://www.foxnews.com/media/fox-news-media-proposes-second-harris-trump-debate-moderated-martha-maccallum-bret-baier
Local officials face off against Georgia's elections board over rule that could shake up November,fox,1219,https://www.foxnews.com/politics/local-officials-face-off-against-georgias-elections-board-over-rule-could-shake-up-november
Meet the American who founded the Grand Ole Opry: 'Remarkable visionary' George D. Hay,fox,1126,https://www.foxnews.com/lifestyle/meet-american-founded-grand-ole-opry-remarkable-visionary-george-d-hay.print
"'The View' co-host, CNN commentator Ana Navarro to host night 2 of Democratic National Convention",fox,4,https://www.foxnews.com/media/the-view-co-host-cnn-commentator-ana-navarro-host-night-2-democratic-national-convention
'Not accurate': The Republican mayor in Aurora is pushing back at Trump's migrant depictions,nbc,3051,https://www.nbcnews.com/politics/2024-election/not-accurate-republican-mayor-aurora-pushing-back-trumps-migrant-depic-rcna172743
"Taking 10K steps may be associated with reduction in risk of cancer, cardiovascular disease deaths: study",fox,1595,https://www.foxnews.com/health/taking-10k-steps-associated-reduction-risk-cancer-cardiovascular-disease-deaths-study.print
Pelosi said in new Jan. 6 video she wanted to 'punch' Trump out,nbc,3124,https://www.nbcnews.com/politics/congress/pelosi-said-new-jan-6-video-wanted-punch-trump-rcna52247
"6.4-magnitude quake strikes Puerto Rico, killing at least 1 amid heavy seismic activity",nbc,2311,https://www.nbcnews.com/news/latino/6-5-quake-strikes-puerto-rico-amid-heavy-seismic-activity-n1111666
15 hyaluronic acid products to plump and hydrate your skin,nbc,3040,https://www.nbcnews.com/select/shopping/best-hyaluronic-acid-serums-creams-ncna1290282
"Israel-Hamas war: ICJ stops short of ordering cease-fire, tells Israel to prevent acts of genocide in Gaza",nbc,3640,https://www.nbcnews.com/news/live-blog/israel-hamas-war-live-updates-rcna135801
Being Gronk: How this actor and stunt double plays the NFL legend on screen,nbc,2491,https://www.nbcnews.com/sports/nfl/rob-gronkowski-stunt-double-rcna175601
Israeli leaders lash out at Biden's criticism as judicial overhaul plan sparks a rare public rift,nbc,3050,https://www.nbcnews.com/news/world/israel-netanyahu-biden-criticism-judicial-overhaul-plan-tensions-rcna77122
DA Bragg praises verdict after Trump is found guilty on all counts in NY trial,fox,1077,https://www.foxnews.com/live-news/may-30-trump-trial-jury-deliberations-day-2
"Prosecutors in Delphi murders case call pagan cult ritual narrative 'colorful, dramatic' and 'unprofessional'",fox,837,https://www.foxnews.com/us/prosecutors-delphi-murders-case-call-pagan-cult-ritual-narrative-colorful-dramatic-unprofessional
Trump campaign slams 'witch hunt' after Jack Smith court docs released less than 3 weeks before election,fox,681,https://www.foxnews.com/politics/judge-releases-more-jack-smith-trump-investigation-docs-public
Supreme Court allows continued regulation of so-called 'ghost guns',fox,1715,https://www.foxnews.com/politics/supreme-court-allows-continued-regulation-ghost-guns
Election 2024: Trump is noncommittal on the prospect of a second presidential debate with Harris,nbc,2352,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna169724
Stateside Puerto Ricans demand answers on unused hurricane aid to Puerto Rico,nbc,2617,https://www.nbcnews.com/news/latino/stateside-puerto-ricans-demand-answers-unused-hurricane-aid-puerto-rico-n1154236
The 18 best pregnancy-safe skin care products,nbc,2361,https://www.nbcnews.com/select/shopping/best-pregnancy-safe-skin-care-rcna100065
Secret Service chief makes remarkable admission: We need a ‘paradigm shift’,nbc,2197,https://www.nbcnews.com/investigations/secret-service-chief-makes-remarkable-admission-need-paradigm-shift-rcna171390
Sources close to Biden 'furious' about growing calls to get him to exit race: report,fox,1148,https://www.foxnews.com/politics/sources-close-biden-furious-growing-calls-get-exit-race-report
Trump reports little income from Truth Social in first financial disclosure since leaving office,nbc,3261,https://www.nbcnews.com/politics/donald-trump/trump-reports-little-truth-social-income-financial-disclosure-rcna79843
'Witness to Dignity': What I experienced at Barbara Bush's bedside in her final days,fox,574,https://www.foxnews.com/opinion/witness-dignity-what-i-experienced-barbara-bushs-bedside-in-her-final-days
"How Stairwell B became the site of a miracle amidst the tragedy of Sept. 11, 2001",fox,50,https://www.foxnews.com/us/stairwell-b-story-14-survivors-north-tower-9-11
Judge blocks Texas AG from requiring info on transgender kids receiving gender transition treatment,fox,853,https://www.foxnews.com/politics/judge-blocks-texas-ag-requiring-info-transgender-kids-receiving-gender-transition-treatment
Schumer may let controversial Biden nominee with 'problematic' ties quietly expire: expert,fox,1982,https://www.foxnews.com/politics/schumer-may-let-controversial-biden-nominee-problematic-ties-quietly-expire-expert
Minnesota House Primary Results 2024,nbc,2774,https://www.nbcnews.com/politics/2024-primary-elections/minnesota-house-results
Republican Dave McCormick launches bid for vulnerable Senate seat in battleground state,fox,1823,https://www.foxnews.com/politics/republican-dave-mccormick-launches-bid-vulnerable-senate-seat-battleground-state
Pennsylvania Republicans seek to levy illegal immigrants' remittances to fund property tax relief,fox,833,https://www.foxnews.com/politics/pennsylvania-republicans-illegal-immigrant-remittance-fee-property-tax-relief
Riley Gaines on NCAA lawsuit: 'It is time that we fight back',fox,1115,https://www.foxnews.com/sports/riley-gaines-ncaa-lawsuit-time-we-fight-back
VA Tech swimmer rips NCAA transgender participation policy: 'Feels like the final spot was taken from me',fox,1166,https://www.foxnews.com/sports/va-tech-swimmer-ncaa-transgender-participation
Hurricane Milton: 'Potentially catastrophic' Category 5 storm takes aim at Florida,nbc,2518,https://www.nbcnews.com/news/weather/live-blog/hurricane-milton-live-updates-rcna174253
Trump has 9-point lead on most important issue to voters: poll,fox,1906,https://www.foxnews.com/politics/trump-has-9-point-lead-most-important-issue-voters-poll
"On Memorial Day, Lee Greenwood remembers America's heroes: 'Never take freedom for granted'",fox,971,https://www.foxnews.com/lifestyle/memorial-day-lee-greenwood-remembers-americas-heroes-never-take-freedom-granted
"Looking for leads, not love: Job seekers in China turn Tinder into a networking tool",nbc,2701,https://www.nbcnews.com/news/world/china-youth-unemployment-tinder-rcna140631
Chargers take aim at Chiefs’ Harrison Butker in schedule release video by depicting kicker in the kitchen,fox,399,https://www.foxnews.com/sports/chargers-take-aim-chiefs-harrison-butker-schedule-release-video-depicting-kicker-kitchen
The best games on Xbox Game Pass,nbc,2559,https://www.nbcnews.com/select/shopping/best-games-xbox-game-pass-ncna1303243
"2022 likely to be deadliest year for Palestinians in the occupied West Bank, U.N. says",nbc,2368,https://www.nbcnews.com/news/world/israel-west-bank-palestinians-deadliest-year-united-nations-report-rcna54643
Family selling dream home to fund life-saving treatment for 5-year-old daughter,fox,19,https://www.foxnews.com/health/family-selling-dream-home-fund-life-saving-treatment-daughter.print
Olivia Jade breaks silence on parents' involvement in college admissions scandal: 'We messed up',fox,684,https://www.foxnews.com/entertainment/olivia-jade-breaks-silence-college-admissions-scandal-red-table-talk
Nevada women's volleyball captain slams trans athletes in her sport as team decides against players’ refusal,fox,35,https://www.foxnews.com/sports/nevada-womens-volleyball-captain-slams-trans-athletes-her-sport-team-decides-against-players-refusal.print
24 hostages and 39 Palestinians released in Israel-Hamas truce,nbc,2950,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna126500
Clean water becomes an increasingly scarce resource in Gaza amid Israeli offensive,nbc,3588,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-water-scarce-dehydration-warnings-unrwa-rcna162257
Army says a Trump aide 'abruptly pushed aside' an Arlington National Cemetery employee,nbc,2875,https://www.nbcnews.com/politics/donald-trump/trump-aide-pushed-arlington-national-cemetery-employee-commemoration-d-rcna168768
Casey tied to Chinese firm he claimed McCormick-led company invested in to 'profit' off fentanyl crisis,fox,524,https://www.foxnews.com/politics/casey-tied-chinese-firm-he-claimed-mccormick-led-company-invested-profit-off-fentanyl-crisis
Musk pushes debunked Dominion voting conspiracy theory at first Pennsylvania appearance ,nbc,2455,https://www.nbcnews.com/tech/tech-news/musk-pushes-debunked-dominion-voting-conspiracy-theory-campaign-appear-rcna175985
Deployed soldier pleads for rescue of puppy found overseas: 'Part of my soul',fox,920,https://www.foxnews.com/lifestyle/deployed-soldier-pleads-rescue-puppy-found-overseas.print
'I've never seen this': Top Republican details level of Secret Service 'lack of cooperation',fox,1841,https://www.foxnews.com/politics/ive-never-seen-this-top-republican-details-level-secret-service-lack-cooperation
"Menendez bros' attorney speaks out about their case amid appeal: 'Everything you think you know...you don't""",fox,1890,https://www.foxnews.com/media/menendez-bros-attorney-speaks-out-case-amid-appeal
"Chicago schools' sex ed curriculum teaches elementary school kids about gender identity, puberty blockers",fox,537,https://www.foxnews.com/politics/chicago-schools-sex-ed-curriculum-teaches-elementary-school-kids-about-gender-identity-puberty-blockers
Harris team and White House discussed plans for her to distance herself from Biden,nbc,2806,https://www.nbcnews.com/politics/2024-election/harris-team-white-house-discussed-plans-distance-biden-rcna175948
Unzipping the truth: Fox Nation series reveals how Dr. Michael Baden's forensics turned cases on their heads,fox,1705,https://www.foxnews.com/media/unzipping-truth-fox-nation-reveals-michael-baden-forensics-cases-heads
Best Buy’s 2024 holiday sales events: Here’s everything you need to know ,nbc,3710,https://www.nbcnews.com/select/shopping/best-buy-holiday-sales-rcna171683
How to stay focused when you're working from home,nbc,3110,https://www.nbcnews.com/select/shopping/best-tech-devices-focus-ncna1164246
Iranian president says he doesn't want war with Israel ,nbc,3247,https://www.nbcnews.com/news/world/iranian-president-says-not-want-war-israel-rcna172190
Congress expected to consider emergency spending measure to replace Baltimore bridge after collapse,fox,245,https://www.foxnews.com/politics/congress-expects-emergency-spending-measure-replace-baltimore-bridge-after-collapse
Protests around the world commemorate 76th anniversary of the Nakba and call for a cease-fire in Gaza,nbc,3175,https://www.nbcnews.com/news/world/protests-world-commemorate-76th-anniversary-nakba-call-cease-fire-gaza-rcna151966
Dem Sen. Bob Casey slammed by GOP for shifting immigration stances: 'Complicit in the crisis',fox,784,https://www.foxnews.com/politics/dem-sen-bob-casey-slammed-by-gop-for-shifting-immigration-stances-complicit-in-the-crisis.print
"Jewish college students say they're scared to go to class, blame universities for silence on antisemitism",fox,1409,https://www.foxnews.com/media/jewish-college-students-scared-class-blame-universities-silence-antisemitism
"Netanyahu says cease-fire 'not close,' rejecting U.S. optimism in wake of Hamas hostage killings",nbc,2537,https://www.nbcnews.com/news/world/hamas-hostage-killings-netanyahu-complicating-cease-fire-deal-rcna169676
Rural travel destinations where you can unplug and have fun this summer,fox,154,https://www.foxnews.com/lifestyle/rural-travel-destinations-unplug-fun-summer
North Korea fires two missiles after U.S. submarine arrives in South,nbc,3009,https://www.nbcnews.com/news/world/north-korea-fires-two-missiles-us-submarine-arrives-south-rcna96101
"In Arizona speech, Vance says next president must put Americans first, slams FEMA money for migrants",fox,1686,https://www.foxnews.com/politics/arizona-speech-vance-next-president-americans-first-slams-fema-money-migrants
